,date,tweet,username,retweet,nlikes,nreplies,nretweets,near
35,2020-07-07 18:58:24,Ain know Harry Potter movies was this good I’m almost done wit the whole series 🤦🏾‍♂️,Book5x,False,3,0,1,United States
36,2020-07-07 18:48:48,Anyone wanna help @ansley_whitley and I win Harry Potter trivia tonight at Gypsy?! 🥺 #sendhelp,charlotte_m_hud,False,2,1,1,United States
37,2020-07-07 18:24:01,"It's hilarious b/c in every single one of her Harry Potter books, Ms. Rowling went out of her way to portray ordinary middle class people as these wretched conservative deplorables. She totally ""other-d"" them to 2 generations of youth. Who are now other-ing her. #karma",AtlantaLiberal,False,0,1,0,United States
38,2020-07-07 17:56:29,"Hahahaha Beethoven first name was LUDWIG! 

Dude was named after one of the Harry Potter owls. 

My son Young Lud.",TheLexxorcist,False,1,0,0,United States
39,2020-07-07 17:47:48,Can you believe that Daniel Radcliffe wrote the entire Harry Potter series as a mere 8 year old! And he’s the star of the films?! An icon!,dominique_mua,False,12,0,0,United States
40,2020-07-07 17:34:18,I would choose the fictional world of Harry Potter.,opheliaslumbers,False,1,0,0,United States
41,2020-07-07 17:29:51,"Profoundly Egocentric pop authors need to go back to @UniofOxford and check out Austen, Brontë, Eliot, Shelley, Woolf and countless other female Novelists in the English language. Harry potter is demonstrably poor literature, like most  modern (especially American) fiction.  https://twitter.com/JessCluess/status/1280214961709555719 …",miles48448162,False,2,1,1,United States
42,2020-07-07 17:17:32,My franchise is Batman as you see this month on the blog. Luckily it's a franchise that is bigger than any one creator at this point. So when there are problematic creators like Brian Azzerello I just ignore his work but can enjoy the universe still. JK is Harry Potter though.,Dougystyle4,False,2,0,0,United States
43,2020-07-07 17:00:46,I fixed this photo  😁😁 Dobby is the creator of Harry Potter try to change my mind.  https://twitter.com/PotterWorldUK/status/1280398141469188096 … pic.twitter.com/isevRkaw1L,piccilover33,False,5,0,0,United States
44,2020-07-07 17:00:37,The last Airbender could be Harry Potter long with like 8 films man,RegularJTM,False,0,0,0,United States
45,2020-07-07 17:00:35,"If the moon and the stars got together with Harry Potter, this magic potion would be their best selling spell! 
⁣
#meditatedaily #mindfulness #harrypotter #highvibration #magicspell #soulcalling #lawofattraction…  https://www.instagram.com/p/CCWTVwADC72/?igshid=pysgdi67semm …",ADORAtherapy,False,0,0,0,United States
46,2020-07-07 16:57:22,@FloydMayweather is on @BookCameo lol please tell me @50cent has already requested him to read a Harry potter book.  https://youtu.be/CtenHaz1RIU ,D_Fenominal,False,0,0,0,United States
47,2020-07-07 16:52:29,"This a real Harry Potter kinda name. For that, I stan.  https://twitter.com/kasi__b/status/1280535316403834881 …",_lovejaz,False,12,0,4,United States
48,2020-07-07 16:46:33,I’ll say it: Adult Harry Potter fans are just as weird as adult Disney fans. Especially the fact that both tend to gloss over the VERY problematic viewpoints of both creators,hotcheetoyo,False,2,0,0,United States
49,2020-07-07 16:21:12,"Please don’t take anything she says to heart. If anything, she should be ashamed of herself. The only positive thing I see coming from this is the overwhelming amount of support for the LGBTQ starting with Harry Potter himself. I see, hear, and love you for who are! 😻",debtakahashi,False,1,1,0,United States
50,2020-07-07 16:04:03,In high school I had a professor with severe schizophrenia and depression and he told us that for the last 16 years he has watched the first Harry Potter movie every night before going to sleep. Apparently he knows every single dialogue in the movie. His wife got used to it.  https://twitter.com/reyesxbIake/status/1280127044685385728 …,gomezconacento,False,17,1,0,United States
51,2020-07-07 15:51:43,I guess im fighting with harry potter simp terfs today,dillshweed,False,3,0,0,United States
52,2020-07-07 15:44:10,I’ll believe this country is taking the deadly pandemic seriously when I can go one goddamn day without smart people claiming the lady who wrote the Harry Potter books is being “canceled”.,MichaelEHuck,False,6,1,2,United States
53,2020-07-07 15:09:34,"Why JK Rowling has decided being anti trans is the hill she is gonna die on is beyond me but if you believe in trans rights you may need to leave Harry Potter behind. Rowling's money, power & influence all comes from the Harry Potter franchise which she has complete control over.",Dougystyle4,False,10,3,0,United States
54,2020-07-07 14:57:05,"Harry Potter with a bit of chic 🖤🔮 #harrypotter #cake #cakes #butter #losangeles @ Los Angeles, California  https://www.instagram.com/p/CCWFNARJzZu/?igshid=1d21irzif1w9z …",buttercakeshop,False,0,0,0,United States
55,2020-07-07 14:31:16,"Day 16: going for 2. My dad, @bob1927_rak, introduced me to the Harry Potter books & we saw the first @HarryPotterFilm in theaters, as well as the sequels. Lord of the Rings is the film that inspired me to become a filmmaker.  pic.twitter.com/Eg7i0b9xz8",JDKFilmmaker,False,0,0,0,United States
56,2020-07-07 13:37:35,Acid and Harry Potter,DrewReyes95,False,6,0,0,United States
57,2020-07-07 13:32:56,Rowling sued the pants off this guy because no fan is allowed to love the world of Potter more than her. Buy his book. The Lexicon: An Unauthorized Guide to Harry Potter Fiction and Related Materials  https://www.amazon.com/dp/1571431748/ref=cm_sw_r_cp_api_i_NHhbFbEDA87Q9 …,MissaFT,False,0,0,0,United States
58,2020-07-07 13:20:38,"Picking classroom jobs with 4 year olds...

Ms. Jen: What do you want to be?

T: (mumbles) Harry Potter 

MJ: What?!

T: HARRY POTTER! 

🤣🤣🤣",littlebitofkass,False,2,0,0,United States
59,2020-07-07 13:02:51,Social Distancing = our new normal #covid19 #iamdisneyashley #universalstudios #harrypotter #kingscross #travelagent #masklife @ Universal Studios Florida  https://www.instagram.com/p/CCV4IgcJeTa/?igshid=16ylc4iyk4uo9 …,AshleyBNLTravel,False,0,0,0,United States
60,2020-07-07 13:00:55,Finished my Harry Potter marathon last night. It took me 3 days to complete but it was worth it! 😊 Now I want to rewarch other movie series! Which one should I do next?,MysticPeanut24,False,0,0,0,United States
61,2020-07-07 12:45:16,These mosquitoes out here be flying around like the Quidditch ball in Harry Potter,notyourbrodie,False,0,0,0,United States
62,2020-07-07 12:39:59,Mans got a hogwarts beanie on and is reading a Harry Potter book he Atleast 25 and this cant be his first time reading that book,222WARLORD,False,1,0,0,United States
63,2020-07-07 12:38:46,Harry Potter was incredibly formative for me. I don't think I'd be here today if it hadn't been for those books/movies. They saved me. But I can be proud of the things that those books meant to me while condemning the vile actions of their author. She is a TERF plain and simple.,FNDungeonMom,False,36,2,0,United States
64,2020-07-07 12:38:36,"So you believe a religion is true despite not having evidence? Should I believe Harry Potter for the same bad reason? 

Imagine thinking your country is moral because it’s based on Islamic law which is assumed correct despite no objective evidence? 

Thought experiments...",Travis_Statham,False,0,1,0,United States
65,2020-07-07 10:51:12,Mary Shelley wrote a mean fantasy tale eons before JK Rowling ever dreamed of Harry Potter.,SportsGeniuss,False,1,0,0,United States
66,2020-07-07 10:34:36,"Italian People don’t have Good Role Models in Movies and so most Italian American Children think of Themselves as being like “Scarface”, but: I am “Harry Potter” and so the Scar on my Face is much more Powerful.",Rose14769109,False,0,1,0,United States
67,2020-07-07 10:23:07,I started teaching the year I graduated from college & the final Harry Potter Book came out,ampacura,False,0,0,0,United States
68,2020-07-07 10:06:18,"I’ve read books written by every woman writer with the notable exception of Rowling. Yep, I have no interest in Harry Potter.",AliceTinker1943,False,0,0,0,United States
0,2020-07-08 23:57:33,"@TomFelton reading Harry Potter and the Sorcerer's Stone Chapter 14 was the funniest thing I've seen all month, so thank you for brightening up my quarantine 🤣 #HarryPotterAtHome",KathrynE8,False,1,0,0,United States
1,2020-07-08 23:42:49,"Black licorice is very close to the top, but they had Harry Potter jelly beans at one point, and they were absolutely awful",MakeupByJxb,False,4,2,0,United States
2,2020-07-08 23:21:19,Aaah Harry potter mmm bueno,pepecko,False,0,0,0,United States
3,2020-07-08 22:54:30,Harry Potter has plenty of diversity. There’s an Asian witch named Cho Chang and an Italian wizard named Forenzipippi Abracadabruzzo Calzone. What!?,thehowlingdoo,False,0,0,0,United States
4,2020-07-08 22:39:51,"Binge Harry Potter, only afternoon I roll up! lmao",PlanBReady,False,0,0,0,United States
5,2020-07-08 22:36:43,Ta-Nehisi Coates wrote Harry Potter.,theREALLarbear,False,0,0,0,United States
6,2020-07-08 22:25:16,These millionaires could get “cancelled” and never miss a meal for the rest of their lives. Some of us have been professionally black-balled before we sold Harry Potter movie rights.,JoshDenny,False,18,4,4,United States
7,2020-07-08 21:07:32,Should I start a Harry Potter marathon? I’ve never seen it,alexissm_22,False,0,1,0,United States
8,2020-07-08 21:07:06,Unpopular opinion... the Lord of the Rings movies were horrible.  I fell asleep during all of them.  It was a normal sleep either.  It bordered on anesthesia.  I’ll take the Harry Potter books and keep Star Wars movies except for anything with Jar Jar Binks,COLORADOTR19,False,2,2,0,United States
9,2020-07-08 20:29:14,This is muted now but I think it’s hilarious how everyone thinks I’m some libcuck Harry Potter Super Fan when I am... criticizing the books and making fun of the people who deeply care about them lmfao,saintknives,False,248,6,4,United States
10,2020-07-08 19:39:23,Harry potter is cancelled 😭😂,_aviliaa,False,0,0,0,United States
11,2020-07-08 19:28:14,“Sounds like a harry potter spell” -@emilysbIunt https://twitter.com/spaceedaddy/status/1280945899842285569 …,tessaracts,False,41,2,5,United States
12,2020-07-08 19:27:58,If Harry Potter was such a powerful wizard why did he need glasses,PaulHic1,False,9,2,1,United States
13,2020-07-08 19:14:20,Are we still allowed to like & enjoy Harry Potter? Asking for me.,ihultquist,False,4,2,0,United States
14,2020-07-08 19:02:55,"let’s make some magic✨
•
•
•
#wizardingworldofharrypotter #hogsmeade #harrypotter #hogwarts #universal #universalstudios #yesunistudios #unistudios #universalhollywood #universalstudioshollywood #freepeople #fpme…  https://www.instagram.com/p/CCZGIjMDcmc/?igshid=11nbgaioo0rik …",PinkDaysBlog,False,0,0,0,United States
15,2020-07-08 19:01:33,Hogwarts Express...Platform 9 3/4 #harrypotter @ Hogwarts Express  https://www.instagram.com/p/CCZF-jeDqK3/?igshid=1n2j956icrzfr …,jeffrey_boyd,False,0,0,0,United States
16,2020-07-08 19:00:18,Hogwarts School of Witchcraft and Wizardry #harrypotter @ The Wizarding World of Harry Potter  https://www.instagram.com/p/CCZF1c7jqdE/?igshid=dj8y9ggfzdx …,jeffrey_boyd,False,0,0,0,United States
17,2020-07-08 18:59:55,The Harry Potter anthology is so damn entertaining,McDaniel_yeeeee,False,0,0,0,United States
18,2020-07-08 18:59:04,Why were the Potters so rich in #HarryPotter ? During a recession and war with Voldemort as well? How?,DawanARobinson,False,2,0,0,United States
19,2020-07-08 18:55:53,"The worst thing is that even the.happy memories of sharing Harry Potter books, movies, and talks with family and friends are now tainted with the hatred you have spewed.  While I'm not a fan of cancel culture as a whole, in this situation, the hatred",bigbookgeek,False,0,1,0,United States
20,2020-07-08 18:54:11,Harry Potter series,QonJkidd,False,0,0,0,United States
21,2020-07-08 18:53:19,"Diagon Alley changed the next iteration of the themed entertainment industry, opening up 6-years ago on this date @UniversalORL!! 🐉 🧙🏻‍♂️🔮 ✨ 

Photo of opening day back in 2014. 

Image Credit: 📸 (@orlandosentinel)

#UniversalOrlando
#HarryPotter  pic.twitter.com/Bm4mzAqbI2",SkyAdventBlog,False,2,0,2,United States
22,2020-07-08 18:52:24,Watching the Harry Potter series currently,MaliqueTatum,False,0,1,0,United States
23,2020-07-08 18:46:55,"Dear @jk_rowling, Harry Potter was an incredible series, and will always have a place in my heart. However, your heart is darkened with TERF hatred for Transgender individuals, so I will never spend another penny on anything you do. You are a horrible person.",bigbookgeek,False,2,1,3,United States
24,2020-07-08 18:26:22,"@MikeCarothers finally found some #harrypotter masks for us from #grahamcrackerscomicbooks 🤓⚡️#wearamask #maskupchicago #funmasks @ Chicago, Illinois  https://www.instagram.com/p/CCZB8qZp4yGDfv1fUHDDxehUhj6PV-DGi2LAjk0/?igshid=pikr3desqzx1 …",kisswithah,False,0,0,0,United States
25,2020-07-08 18:13:58,"Given how vociferously loyal Harry Potter fans can be, we really have to be impressed at how hard JK Rowling has worked to turn much of the world’s previous good will against her. 

2020 is a wild boy.",SirRantAndRave,False,3,0,0,United States
26,2020-07-08 18:09:13,Can. Not. Wait. Ready to get this book at midnight with the same frenzy that all of the old Harry Potter releases used to bring.,thesecretw0rld,False,0,0,0,United States
27,2020-07-08 18:04:30,Cont... some liberals... one for example.... the creator of the Harry Potter books... are calling for a halt to this 'cancel culture'....well...well... well.. let's see who catches on.,FrankPayton13,False,0,0,0,United States
28,2020-07-08 17:59:01,As far as I’m concerned the Harry Potter series was actually written by vogueing Hermione,glittersnot,False,5,0,0,United States
29,2020-07-08 17:52:07,"That’s fair, I want to be clear I’m not defending or condoning her shitty comments. Just that I love Harry Potter and I hate to see it get dragged because she’s problematic.",speedofwhite,False,1,1,0,United States
30,2020-07-08 17:38:06,shout out @hbomax for the Harry Potter series,sativadivalmao,False,4,1,0,United States
31,2020-07-08 17:29:16,Gringott’s Dragon #harrypotter 🐉 @ Harry Potter and the Escape from Gringotts  https://www.instagram.com/p/CCY60abDUC9/?igshid=1xnhxb7vap95h …,jeffrey_boyd,False,0,0,0,United States
32,2020-07-08 17:16:33,"Sipping on that butterbeer 
.
.
.
.
#gaysofuniversal #uoap #lgbtq🌈 #wizardingworldofharrypotter #harrypotter #butterbeer #orlandogay #gaymen #beardgang @ The Wizarding World of Harry Potter  https://www.instagram.com/p/CCY59kkBciE/?igshid=vn3gg2rxuqxw …",_itsxotic,False,0,0,1,United States
33,2020-07-08 17:14:30,Harry Potter scores are always the move,KnappMckenzie,False,2,0,0,United States
34,2020-07-08 17:08:22,"Our household has Mickey, Marvel, Harry Potter, and Animal Crossing!",desolatedview,False,0,0,0,United States
35,2020-07-08 17:05:17,Tf wrong with Harry Potter,7thQuekage,False,1,1,0,United States
36,2020-07-08 17:04:11,"#TransKidsSpeak Harry potter if I'm correct, was written by a child whom she had on drugrapes and dressed like a girl, whom she took to her country! She had the child start writing on the plane! Same child whom years later as a teenager wrote for @Oprah",VicManRodCar1,False,1,0,0,United States
37,2020-07-08 17:00:33,lol y’all canceling Harry Potter too? 🥴  https://twitter.com/saintknives/status/1280357053693931520 …,___MrsRager,False,0,0,0,United States
38,2020-07-08 16:37:49,"c'mon,Joanne. You're just mad that your own words & opinions have shown you to be a bigot and many Harry Potter fans arent having it.",poorasfolk,False,0,0,0,United States
39,2020-07-08 16:24:04,"not a single person of color on that staff and not a single one of them shut this shit down. 

plus still salty cuz i wrote a rad harry potter parody play called “Larry Otter” and they chose this shit written by some girl named cLArA",notaaronfield,False,14,0,0,United States
40,2020-07-08 16:01:05,Its 2020 and we still aint got the technology to recreate those Harry Potter tents ? Whack.,nervous_catmom,False,1,0,0,United States
41,2020-07-08 15:43:51,You discriminate against transgender people and don't feel that your @ss shouldn't be cancelled...  then sign a petition so you wont lose any of ur harry potter money... girl your game is weak & the public can see right through you!,TonioJen,False,0,0,0,United States
42,2020-07-08 15:43:27,"I love how problematic JK Rowling has been....

Letting you hoes know Harry Potter been that bitch.",P3NUTBUTTR,False,3,0,0,United States
43,2020-07-08 15:34:11,This generation's Harry Potter is my generation's Ender's Game.,Zotmaster,False,0,0,0,United States
44,2020-07-08 15:32:31,it’s a damn shame jo rowling is trash because the harry potter x ulta line is REAL cute.,heylookitscait,False,4,0,0,United States
45,2020-07-08 15:28:39,I would love for Harry Potter to go away forever but it's never going to happen,Shackelford1055,False,1,0,0,United States
46,2020-07-08 15:25:57,Saw Harry Potter for the first time in my life last night and it actually wasn’t bad at all lol,JayMustFlourish,False,4,2,0,United States
47,2020-07-08 14:49:20,"I’d be lying if I said I wouldn’t think less of a person who still claimed to be a hardcore Harry Potter fan after all of this, but that would also reflect the decision to openly celebrate a controversial figure.",ianthomasmalone,False,2,0,0,United States
48,2020-07-08 14:45:27,my SLA professor really nailing home the “corny millennial harry potter” trope by describing herself as a slytherin 2 minutes into the course introduction,ryandufromage,False,4,1,0,United States
49,2020-07-08 14:43:41,"Are fandoms & capitalism too instrically intertwined? Can one ethically enjoy Harry Potter while denouncing JK Rowling? I’m not one to tell people what they should or shouldn’t enjoy (even as a film critic), but it’s an interesting question to think about.",ianthomasmalone,False,16,6,2,United States
50,2020-07-08 14:38:51,Keep doing what you’re doing and be good at it. For all you know a similar Harry Potter deal is on the way...🤔🌷💋❤️👍🏼  pic.twitter.com/VYDGejgEr0,poppadikks,False,2,1,1,United States
51,2020-07-08 14:23:37,Ordered one of almost everything from Ulta’s new Harry Potter line 😅😍🖤 #oops,Cbaby524,False,7,0,0,United States
52,2020-07-08 14:20:26,Oop- and just like that I elect @SheaCoulee to be the author of Harry Potter. Lord knows it deserves to be written by someone with talent! Couldn’t be the bologna bitch  https://twitter.com/SheaCoulee/status/1279904979558506504 …,Cody_lee29,False,4,1,0,United States
53,2020-07-08 14:02:10,"It’s my annual listen to the Harry Potter series. Currently on book 2, Harry Potter & the Chamber of Secrets.",ttothesum,False,0,0,0,United States
54,2020-07-08 13:52:41,"Harry Potter, BSC (baby-sitters club)",SooJungish44,False,0,0,0,United States
55,2020-07-08 13:51:58,"Same. 
... But it is helping with the fact that Harry Potter was written by an ancient scroll and has nothing to do with a certain author",anomalily,False,2,1,0,United States
56,2020-07-08 13:39:45,"This morning, I finished reading The Deathly Hallows to my daughter. What an amazing couple years we spent together, following the story of Harry Potter. I'm not gonna lie, I had a hard time getting through the end and when we finished the epilogue...gah thank you @jk_rowling",AndyBaumnn,False,2,0,0,United States
57,2020-07-08 13:33:34,Harry Potter walked so the Wizards of Waverly place could run,Alexdaford,False,15,1,1,United States
58,2020-07-08 13:30:11,"MFs wanna make everything political... yeah JKR said some shitty, anti-trans things, but that doesn’t mean people aren’t allowed to enjoy Harry Potter. Gtfo. 

I love Kanye’s music, but I know he’s an asshole. I have the intellectual capacity to understand both things.  https://twitter.com/saintknives/status/1280357053693931520 …",speedofwhite,False,2,1,0,United States
59,2020-07-08 12:59:42,Twitter is ruining my relationship with Harry Potter with these hot (and true) takes  https://twitter.com/saintknives/status/1280357053693931520 …,Anita_Chauhan,False,2,0,0,United States
60,2020-07-08 12:52:07,I don’t make the rules but love Harry Potter hate JK Rowling is the new ‘love the sinner hate the sin.’,mattbwhitlock12,False,2,0,0,United States
61,2020-07-08 12:38:34,My grandma wouldn’t let us watch Harry Potter cause “that’s some devil shit”  https://twitter.com/MrGee54/status/1280682283662524416 …,93ornothing,False,1,0,1,United States
62,2020-07-08 12:25:38,I feel this... I’ve been considering re-reading the Harry Potter books in Spanish (as part of learning the language) but I just don’t know if I can bring myself to do that! Can’t really look at them the same way after all this!,RiedlMatt,False,1,0,0,United States
63,2020-07-08 12:22:21,"-@bimbotheory on goblin slavery & werewolf HIV in Harry Potter: ""oppressed peoples are the ideal liberal subjects—only told they are oppressed when one of the educated oppressors realizes that how they're treated is wrong & decides to try to liberate them""
 https://cosimabeeconcordia.substack.com/p/a-trans-girl-injects-polyjuice …",reproutopia,False,16,2,5,United States
64,2020-07-08 11:34:35,"Cast includes Paapa Essiedu (currently starring in TV drama I May Destroy You; he also played Hamlet w/ RSC), Paterson Joseph (who had a leading role in the TV dramatisation of Malorie Blackman’s Noughts + Crosses) and the Harry Potter star Alfred Enoch.  https://www.theguardian.com/film/2020/jul/08/windrush-betrayal-film-made-in-lockdown-black-actors-victims-words?CMP=share_btn_tw …",JamesSReaney,False,0,0,0,United States
65,2020-07-08 10:19:38,Yeah yeah MDK authored the Harry Potter series AND ALSO A Casual Vacancy. #translivesmatter #ALLFUCKINGDAY #mdk https://twitter.com/thekingnickgage/status/1280576548173688832 …,BritneyCHAPSTIX,False,1,0,0,United States
66,2020-07-08 09:53:09,Weird to say this.... but @jk_rowling has become an ultimate Karen. She got mad because a lot of people gave her hell for her anti #LGBTQ rant. She decided to write a letter talking about how she’s now oppressed by an “intolerant climate” for free speech. #JKRowling #HarryPotter  pic.twitter.com/wIWZs9Xqgr,FreeTheWeedTex,False,2,0,0,United States
0,2020-07-09 23:55:36,Or here. I've got a better Harry Potter collection tbh...,n1njade,False,1,1,0,United States
1,2020-07-09 23:43:40,"Day 39 

Now available at 
 http://agdagbeats.com  (link in bio) 

FREE DOWNLOAD! 🎶

Beat Name: “Harry Potter”

Let’s Work!  🔥🔥🔥

Tag roddyricch cause I think he’ll 💨 this one! @ North Hollywood, California  https://www.instagram.com/p/CCcK0btpIlm/?igshid=tbgshxj376c5 …",agdagchild,False,0,0,0,United States
2,2020-07-09 23:31:41,Can you believe she wrote Harry Potter while raising five kids? Crazy,richard_andie,False,0,1,0,United States
3,2020-07-09 23:19:37,"Damn, can't believe italian american Harry potter has already hit the markets. 👀👀👀  pic.twitter.com/8JOYE1RRFJ",MentalMinx,False,6,0,0,United States
4,2020-07-09 22:43:21,Hahaha fuck @jk_rowling and her trans-hating bullshit.  Harry Potter belongs to the people now.  https://twitter.com/cmclymer/status/1281319191803559942 …,uncouthheathen,False,0,0,0,United States
5,2020-07-09 22:28:21,I knew I was right to hate Harry Potter and stan Cujo instead since middle school,12Kaela,False,0,0,0,United States
6,2020-07-09 22:20:24,Mr. Harry Potter Crab...  pic.twitter.com/vG0G95qcu7 – at Yesterday's Bar,spongeeice,False,7,2,0,United States
7,2020-07-09 21:43:56,"im gonna update all of my harry potter books to reflect the adventures of the true hero, giuseppe stromboli  https://twitter.com/MNateShyamalan/status/1281276972463730689 …",shalien___,False,2,0,0,United States
8,2020-07-09 21:37:43,"What are your top 5 favorite movies ever made!?

Mine 👇

1. Tombstone 
2. Harry Potter 
3. Beetlejuice 
4. Twilight 
5. Twister",Rebeccalea1984,False,3,0,0,United States
9,2020-07-09 21:37:13,I’m screaming. “Harry Potter is now Italian-American” is what got me  https://twitter.com/MNateShyamalan/status/1281276972463730689 …,_xcamilli,False,2,1,1,United States
10,2020-07-09 21:26:16,Gonna go to Universal Studios in Orlando and go to the Gringots part of the Harry Potter place and see if anyone tries to interact with me like I’m an actor.,sammyclaws12,False,25,7,2,United States
11,2020-07-09 21:23:28,"Lol It was my remy chase. Right now we’re listing my Parkd and Rec pops, a couple of Harry Potter ones and Dug from Up on eBay 🥵",bodyinagarden,False,0,1,0,United States
12,2020-07-09 21:16:41,Unashamed that Harry Potter and the Deathly Hallows made me cry like a baby multiple times!!  pic.twitter.com/PaaSY9Fchg – at Interstate All Battery Center,xmabaker,False,3,0,0,United States
13,2020-07-09 21:13:50,Watching Harry Potter 1,wdwdisneyland7,False,0,0,0,United States
14,2020-07-09 21:06:37,if only the percy jackson movies got the same treatment harry potter did 🤦🏽‍♂️,DrippyBam_,False,0,1,0,United States
15,2020-07-09 20:48:49,HBO max is 🔥🔥🔥 every Harry Potter movie? 🔥,anthonyct_,False,1,0,0,United States
16,2020-07-09 20:00:46,“A Harry Potter book nigga” 🤣  https://twitter.com/bniceloco/status/1281313192560529417 …,m23_robert,False,2,0,0,United States
17,2020-07-09 19:50:03,Sometimes you forget how absolutely sprawling the #HarryPotter franchise is ..  https://twitter.com/businessinsider/status/1281312810866216960 …,BenjaminBell,False,0,0,0,United States
18,2020-07-09 19:49:28,"#BunkerBoyTrump is screaming WITCH HUNT! It’s the brew he should fear from the ex-GOP. Borrowing from Harry Potter... There’s a lot more to governing, as #troompaloompas quickly found out, than tweeting his drivel and saying a few nonsensical words.#TrumpResignNow pic.twitter.com/VJirvJuUvI",bmorejean,False,0,0,0,United States
19,2020-07-09 19:27:18,"Do those Harry Potter actors who now publicly criticize Rowling to their many fans, not see the irony that but for Rowling they’d likely not have those many fans? #HarryPotter",Doug_Blackwell,False,1,1,0,United States
20,2020-07-09 19:25:12,Harry Potter,LandonMichigan,False,0,0,0,United States
21,2020-07-09 18:34:58,"So...JK Rowling is evil, I stand with trans lives and trans everything. But...does that mean I have to reject Harry Potter? I'm confused. I might need time to mourn if that's the case. HEEELP!  pic.twitter.com/GpdBmqBOwr",BeardedBeary,False,1,1,0,United States
22,2020-07-09 18:17:56,"I never understood how people could talk down on Harry Potter books, meanwhile I wished I had the priviledge to have known about them growing up.",IThinkBoss,False,1,0,0,United States
23,2020-07-09 18:11:23,Its my Harry Potter house  pic.twitter.com/cMvb4CxGyj,_Ariespie,False,1,0,0,United States
24,2020-07-09 17:19:38,Why do the Harry Potter books have to be so damn cute,Saymynameskye,False,0,0,0,United States
25,2020-07-09 17:19:15,"Learning magic HARD, learning time magic HARDER ✨ #dnd #ttrpg #harrypotter #dungeonsanddragons pic.twitter.com/UgrOAXgeE7",dicecreamsammie,False,4,0,0,United States
26,2020-07-09 17:12:00,"I got iced coffee, played some Harry Potter, watched babe play with her dad at the park. Best morning ever ❤️❤️ #happy",kand890,False,2,0,0,United States
27,2020-07-09 16:43:45,Harry Potter. I will not,Debby_Villegas,False,0,0,0,United States
28,2020-07-09 16:34:01,The Harry Potter movies really get crazy after voldy comes back. I feel like that’s when the actual story starts,EmoandHigh,False,2,0,0,United States
29,2020-07-09 16:29:29,"This took me to dark memories of growing up with basic cable... choosing every day between this, pawn stars or the same 10 episodes of that 70s show. Then, if we were lucky we could indulge in a Harry Potter weekend once a month.",MariaNewton21,False,0,0,0,United States
30,2020-07-09 16:23:07,you ever get that craving to just binge Harry Potter,Kanddders10,False,16,1,1,United States
31,2020-07-09 16:16:36,"But the media lies bro! I heard it straight from the president's mouth! They're agents of the deep state and they want us to all get the vaccine so they can turn the world into a fiction book i read in school (1984, not Harry Potter, I'd love if they were making it Harry Potter)",RealSlowTalk,False,2,1,0,United States
32,2020-07-09 16:10:11,"worked at a special Olympics summer camp together with this girl who was a fellow volunteer, we hit it off really well, made date plans to see Harry Potter 5 at the mall on the weekend, on Fri somehow me being catholic came up, she went real quiet, but we still had the date 1/2",Boringstein,False,2,1,0,United States
33,2020-07-09 16:00:07,Honestly? I think I'll always be a little mad that I grew up on Harry Potter instead of Percy Jackson.  https://twitter.com/rickriordan/status/1281208897777385476 …,KaelMcDonaldArt,False,3,0,0,United States
34,2020-07-09 15:59:27,"Guess what! Your 25 year old boy with no symptoms tested positive for Covid while his 65 year old mother who had symptoms tested negative. Im so livid, I just wanna go back to work. How am I suppose to go buy wine now? Guess this is a good time to beat Lego Harry Potter.",mxhollow,False,5,3,0,United States
35,2020-07-09 15:53:59,hehdhsjsj she’s the author of the harry potter books...or are you trolling 💀,imnotquinnethia,False,0,2,0,United States
36,2020-07-09 15:49:06,The TERF Who Shall Not Be Named is the perfect example of why cancel culture is necessary. Someone with as much power as @jk_rowling should not be allowed to continue her campaign of transphobic #gaslighting without any consequences. Young trans Harry Potter fans deserve better.,tamiadeary,False,1,1,0,United States
37,2020-07-09 15:27:01,"You can’t “Death of the Author” JK Rowling because she’s using the wealth and platform which she derives from people buying #HarryPotter books to do real-world harm, today.
@thelindsayellis
#TransLivesMatter https://youtu.be/NViZYL-U8s0 ",OaktownPirate,False,2,1,0,United States
38,2020-07-09 15:19:45,Harry Potter 😍😍😍  https://twitter.com/realmadrid/status/1281172049596231681 …,angelesdan,False,0,0,0,United States
39,2020-07-09 15:05:17,There are many issues with the Harry Potter movies but honestly one of my biggest issues is the lack of character development for Ginny. She is a full badass in the novels and they just sped everything up for her to the point that you can't enjoy it.,CSeybert_7teen,False,1,0,0,United States
40,2020-07-09 15:01:36,"Post claims owl dropped a phone on someone’s balcony, people can’t help but reply with Harry Potter references #harrypotter #hogwarts

 via @htTweets https://m.hindustantimes.com/it-s-viral/post-claims-owl-dropped-a-phone-on-someone-s-balcony-people-can-t-help-but-reply-with-harry-potter-references/story-QQlX0zYm7Im5s9lGTu1eXM.html …",NightRoamers,False,0,0,0,United States
41,2020-07-09 14:57:04,Kavanaugh is like the Professor Snape of this Harry Potter Horror Story,UnmatchedVibe,False,0,0,0,United States
42,2020-07-09 14:20:40,"Harry Potter’s a mid movie/book, theres thousands of better fiction books that could’ve been adapted to film. 
Harry Potter stans are just “you like this movie? Awwwww you gotta read the book, its so much better!” mfs. Same ones who made trash Twilight & 5SoG a thing  https://twitter.com/StealYoRedBull/status/1280861129145712643 …",shawzo617,False,0,0,0,United States
